trip_id,stop_id,route_id,delay_sec
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,1344,16,120
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,1112,16,120
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,1242,16,120
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,1255,16,60
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,482,16,0
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,706,16,120
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,937,16,60
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,1247,16,120
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,573,16,0
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,334,16,60
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,1039,16,60
6424102-16_A_50_1604_14:42-SETP2025-16-Semaine-35,260,16,300
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,1064,72,300
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,159,72,120
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,1398,72,300
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,933,72,60
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,970,72,0
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,1627,72,120
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,650,72,300
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,719,72,120
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,1401,72,60
5340969-72_A_50_7201_14:55-PROJET2024-72-Semaine-74,1142,72,60
4601838-44_A_50_4401_16:20-RESEAU2023-44-Semaine-88,4148,44,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2659,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,1350,52,300
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2883,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,1233,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,1367,52,300
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2879,52,300
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2547,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2549,52,120
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2551,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2553,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2555,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2557,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2559,52,300
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2560,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2562,52,300
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2975,52,120
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,136,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,1618,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,224,52,300
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,674,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,1246,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,1088,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,1396,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,6053,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,6023,52,120
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,6015,52,120
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,6064,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,6021,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,6213,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,6149,52,120
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,32135,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,2782,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,1478,52,0
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,902,52,60
5838471-52_A_6_5202_15:00-PROJET2025-52-Semaine-20,3304,52,0
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,2816,17,0
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,2653,17,120
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,488,17,0
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,540,17,60
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,563,17,0
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,807,17,60
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,916,17,300
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,2669,17,120
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,24,17,60
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,837,17,60
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,1377,17,120
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,992,17,0
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,486,17,0
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,778,17,300
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,94,17,120
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,894,17,0
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,38,17,120
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,1570,17,120
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,472,17,300
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,616,17,300
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,747,17,120
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,183,17,300
6327220-17_R_99_1703_15:33-SETP2025-17-L-Ma-J-V-35,2712,17,120
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,938,16,300
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,707,16,120
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,483,16,60
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,1431,16,300
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,1256,16,300
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,1239,16,300
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,1515,16,300
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,1442,16,120
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,1425,16,120
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,793,16,0
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,749,16,300
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,1021,16,60
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,205,16,300
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,200,16,120
6424138-16_R_97_1604_14:16-SETP2025-16-Semaine-35,243,16,120
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,2688,14,300
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,1250,14,300
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,55,14,300
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,2870,14,0
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,2766,14,60
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,556,14,60
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,2,14,300
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,249,14,300
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,26,14,0
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,775,14,60
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,1009,14,60
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,655,14,0
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,569,14,0
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,135,14,60
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,7162,14,0
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,7154,14,60
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,7129,14,120
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,7044,14,60
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,7175,14,0
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,7167,14,300
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,7281,14,0
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,7269,14,300
6252966-14_R_99_1408_14:25-SETP2025-14-L-Ma-J-V-38,7109,14,300
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8003,83,300
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8070,83,0
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8197,83,0
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8139,83,300
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8038,83,0
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8010,83,0
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8057,83,0
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8185,83,300
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8164,83,60
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8060,83,120
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8017,83,300
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8227,83,300
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8167,83,60
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8166,83,60
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8071,83,120
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8005,83,0
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8113,83,120
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8048,83,300
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8022,83,120
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8053,83,300
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8135,83,120
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8032,83,120
4603453-83_A_47_8301_15:00-RESEAU2023-83-Semaine-03,8141,83,120
6005380-B_A_50_VTB03_14:20-JANV2025-B-Semaine-03,2636,B,120
6005380-B_A_50_VTB03_14:20-JANV2025-B-Semaine-03,2633,B,60
6005380-B_A_50_VTB03_14:20-JANV2025-B-Semaine-03,2779,B,60
6005380-B_A_50_VTB03_14:20-JANV2025-B-Semaine-03,2629,B,120
6005380-B_A_50_VTB03_14:20-JANV2025-B-Semaine-03,2812,B,120
5097939-69_R_90_6901_18:20-PROJET2023-69-Semaine-15,21735,69,0
5097939-69_R_90_6901_18:20-PROJET2023-69-Semaine-15,21260,69,0
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,2829,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,177,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,139,61,120
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,144,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1161,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,265,61,0
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1320,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,671,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1324,61,0
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,433,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,610,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,2546,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,354,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,635,61,0
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1409,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,725,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,157,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1390,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,993,61,0
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1292,61,120
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,237,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,261,61,120
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,77,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1050,61,0
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,950,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,367,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,745,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,352,61,120
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1053,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,79,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,293,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,425,61,60
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,39,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,859,61,0
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1221,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,297,61,0
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,968,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,1525,61,300
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,346,61,0
6428444-61_R_99_6103_14:40-PROJET2025-61-Semaine-24,2831,61,0
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4149,58,120
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4137,58,120
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4288,58,120
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4286,58,300
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4287,58,120
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4130,58,300
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4114,58,300
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4043,58,60
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4024,58,0
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,4025,58,0
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5180,58,0
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5133,58,300
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5066,58,60
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5068,58,0
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5061,58,120
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5185,58,300
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5017,58,120
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5145,58,120
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5094,58,120
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5141,58,60
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5029,58,300
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5104,58,300
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5159,58,0
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5069,58,0
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5150,58,300
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5115,58,120
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,10620,58,0
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,10619,58,0
6077793-58_R_99_5801_15:39-PROJET2025-58-Semaine-06,5131,58,60
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,1145,05,0
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,299,05,120
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,230,05,60
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,1211,05,300
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,73,05,300
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,199,05,60
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,66,05,300
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,1094,05,0
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,46,05,120
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,1104,05,120
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,378,05,300
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,729,05,0
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,1164,05,0
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,966,05,300
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,1160,05,0
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,322,05,60
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,2923,05,120
6446533-05_R_50_0508_14:51-SETP2025-05-L-Ma-J-V-38,1434,05,120
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3119,54,120
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3038,54,300
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3007,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3046,54,300
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3060,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3008,54,60
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3068,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3093,54,300
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3115,54,60
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3048,54,120
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3230,54,120
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3105,54,60
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3025,54,120
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,3185,54,300
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5144,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5099,54,60
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5074,54,120
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5175,54,60
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5086,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5170,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5048,54,300
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5084,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,4117,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5051,54,60
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,4116,54,120
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5101,54,120
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5096,54,300
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5032,54,60
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5089,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5122,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5031,54,300
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5141,54,120
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5029,54,300
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,5104,54,0
5925314-54_R_98_5401_15:42-PROJET2025-54-Semaine-17,2995,54,300
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,160,70,60
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,1341,70,0
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,1038,70,60
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,1056,70,120
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,934,70,0
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,691,70,300
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,305,70,0
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,1014,70,0
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,1315,70,300
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,219,70,120
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,817,70,300
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,1027,70,120
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,442,70,120
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,1297,70,300
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,458,70,300
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,457,70,300
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,48,70,300
6411446-70_A_50_7001_15:00-SETP2025-70-Semaine-35,1124,70,300
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,21257,22,120
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,21258,22,60
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,21259,22,120
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,21260,22,120
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,21206,22,300
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,21207,22,120
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,21208,22,120
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,21209,22,0
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,21736,22,120
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,2994,22,120
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,2835,22,120
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,1158,22,300
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,816,22,300
5838886-22_R_95_2204_15:10-PROJET2025-22-Semaine-20,2852,22,0
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,1375,36,60
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,1460,36,120
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,628,36,120
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,824,36,300
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,56,36,60
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,762,36,120
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,607,36,120
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,1130,36,0
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,1212,36,0
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,552,36,300
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,206,36,300
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,298,36,60
6403292-36_R_99_3603_14:07-SETP2025-36-Semaine-33,1519,36,300
6420112-85_A_48_8501_17:10-PROJET2025-85-Semaine-06-1101100,7233,85,60
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,7146,59,0
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,7014,59,60
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6007,59,120
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6080,59,0
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6177,59,60
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6091,59,300
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6087,59,0
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6009,59,300
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6076,59,0
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6174,59,120
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6189,59,0
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,6020,59,0
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,902,59,300
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,191,59,0
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,2659,59,300
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,1350,59,0
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,2884,59,60
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,2837,59,0
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,2835,59,60
6257344-59_R_96_5902_15:20-PROJET2025-59-Semaine-26,816,59,0
6252447-11_R_98_1108_15:01-SETP2025-11-Semaine-37,305,11,0
6252447-11_R_98_1108_15:01-SETP2025-11-Semaine-37,1014,11,0
6252447-11_R_98_1108_15:01-SETP2025-11-Semaine-37,1315,11,0
6252447-11_R_98_1108_15:01-SETP2025-11-Semaine-37,219,11,120
6252447-11_R_98_1108_15:01-SETP2025-11-Semaine-37,69,11,300
6252447-11_R_98_1108_15:01-SETP2025-11-Semaine-37,72,11,60
6252447-11_R_98_1108_15:01-SETP2025-11-Semaine-37,450,11,300
6252447-11_R_98_1108_15:01-SETP2025-11-Semaine-37,22,11,0
6252447-11_R_98_1108_15:01-SETP2025-11-Semaine-37,1296,11,120
